source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Hotel/Gaming),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Household Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Information Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Insurance (General)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Insurance (Life)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Insurance (Prop/Cas.)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Investments & Asset Management),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Machinery),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Metals & Mining),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Office Equipment & Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Oil/Gas (Integrated)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Oil/Gas (Production and Exploration)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Oil/Gas Distribution),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Oilfield Svcs/Equip.),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Packaging & Container),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Paper/Forest Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Power),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Precious Metals),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Publishing & Newspapers),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (R.E.I.T.),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Real Estate (Development)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Real Estate (General/Diversified)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",PE ratios (current/trailing/forward) by industry (Real Estate (Operations & Services)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pedata.json
