source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,SNPS PaymentsToAcquirePropertyPlantAndEquipment (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS CommonStockSharesOutstanding (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS CommonStockSharesIssued (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS WeightedAverageNumberOfSharesOutstandingBasic (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS ResearchAndDevelopmentExpense (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS SellingAndMarketingExpense (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS GeneralAndAdministrativeExpense (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS ShareBasedCompensation (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS CostOfRevenue (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS ContractWithCustomerLiabilityCurrent (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS ContractWithCustomerLiability (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
SEC EDGAR companyfacts API,SNPS RevenueRemainingPerformanceObligation (10-K),2025-12-22,2025-10-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/SNPS_facts_selected.json
