source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,MPWR NetIncomeLoss (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR OperatingIncomeLoss (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR GrossProfit (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR IncomeTaxExpenseBenefit (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR EarningsPerShareBasic (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR EarningsPerShareDiluted (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR NetCashProvidedByUsedInOperatingActivities (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR NetCashProvidedByUsedInInvestingActivities (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR NetCashProvidedByUsedInFinancingActivities (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR DepreciationDepletionAndAmortization (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR PaymentsToAcquirePropertyPlantAndEquipment (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR CommonStockSharesOutstanding (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR CommonStockSharesIssued (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR WeightedAverageNumberOfSharesOutstandingBasic (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR ResearchAndDevelopmentExpense (10-K),2012-03-12,2011-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR ShareBasedCompensation (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR CostOfRevenue (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR ContractWithCustomerLiabilityCurrent (10-K),2022-02-25,2021-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR InventoryNet (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
SEC EDGAR companyfacts API,MPWR AccountsReceivableNetCurrent (10-K),2026-02-27,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/MPWR_facts_selected.json
