source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,CRWD OperatingIncomeLoss (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD GrossProfit (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD InterestExpense (10-K),2024-03-07,2024-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD IncomeTaxExpenseBenefit (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD EarningsPerShareBasic (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD EarningsPerShareDiluted (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD NetCashProvidedByUsedInOperatingActivities (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD NetCashProvidedByUsedInInvestingActivities (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD NetCashProvidedByUsedInFinancingActivities (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD PaymentsToAcquirePropertyPlantAndEquipment (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD CommonStockSharesOutstanding (10-K),2020-03-23,2020-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD CommonStockSharesIssued (10-K),2020-03-23,2020-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD WeightedAverageNumberOfSharesOutstandingBasic (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD ResearchAndDevelopmentExpense (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD SellingAndMarketingExpense (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD GeneralAndAdministrativeExpense (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD ShareBasedCompensation (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD ContractWithCustomerLiabilityCurrent (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD ContractWithCustomerLiability (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD RevenueRemainingPerformanceObligation (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
SEC EDGAR companyfacts API,CRWD RevenueFromContractWithCustomerIncludingAssessedTax (10-K),2026-03-05,2026-01-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/CRWD_facts_selected.json
