source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,GILD DebtCurrent (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD Revenues (10-K),2021-02-25,2020-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD RevenueFromContractWithCustomerExcludingAssessedTax (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD NetIncomeLoss (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD OperatingIncomeLoss (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD GrossProfit (10-K),2021-02-25,2020-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD InterestExpense (10-K),2024-02-23,2023-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD IncomeTaxExpenseBenefit (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD EarningsPerShareBasic (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD EarningsPerShareDiluted (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD NetCashProvidedByUsedInOperatingActivities (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD NetCashProvidedByUsedInInvestingActivities (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD NetCashProvidedByUsedInFinancingActivities (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD PaymentsToAcquirePropertyPlantAndEquipment (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD CommonStockSharesOutstanding (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD CommonStockSharesIssued (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD WeightedAverageNumberOfSharesOutstandingBasic (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD ResearchAndDevelopmentExpense (10-K),2020-02-25,2019-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD ShareBasedCompensation (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD ContractWithCustomerLiability (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD InventoryNet (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
SEC EDGAR companyfacts API,GILD AccountsReceivableNetCurrent (10-K),2026-02-24,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/GILD_facts_selected.json
