source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,NXPI LongTermDebtCurrent (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI DebtCurrent (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI ShortTermBorrowings (20-F/A),2013-03-27,2012-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI CommercialPaper (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI RevenueFromContractWithCustomerExcludingAssessedTax (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI NetIncomeLoss (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI OperatingIncomeLoss (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI GrossProfit (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI InterestExpense (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI IncomeTaxExpenseBenefit (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI EarningsPerShareBasic (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI EarningsPerShareDiluted (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI NetCashProvidedByUsedInOperatingActivities (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI NetCashProvidedByUsedInInvestingActivities (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI NetCashProvidedByUsedInFinancingActivities (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI DepreciationDepletionAndAmortization (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI PaymentsToAcquirePropertyPlantAndEquipment (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI CommonStockSharesOutstanding (20-F/A),2013-03-27,2010-08-02,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI CommonStockSharesIssued (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI WeightedAverageNumberOfSharesOutstandingBasic (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI ResearchAndDevelopmentExpense (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI ShareBasedCompensation (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI CostOfRevenue (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI ContractWithCustomerLiability (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI InventoryNet (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
SEC EDGAR companyfacts API,NXPI AccountsReceivableNetCurrent (10-K),2026-02-19,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NXPI_facts_selected.json
