source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,BKR RevenueFromContractWithCustomerExcludingAssessedTax (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR NetIncomeLoss (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR OperatingIncomeLoss (10-K),2025-02-04,2024-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR GrossProfit (10-K),2020-02-13,2019-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR IncomeTaxExpenseBenefit (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR EarningsPerShareBasic (10-K),2025-02-04,2024-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR EarningsPerShareDiluted (10-K),2025-02-04,2024-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR NetCashProvidedByUsedInOperatingActivities (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR NetCashProvidedByUsedInInvestingActivities (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR NetCashProvidedByUsedInFinancingActivities (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR DepreciationDepletionAndAmortization (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR CommonStockSharesOutstanding (10-Q),2017-07-28,2017-06-30,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR ResearchAndDevelopmentExpense (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR ShareBasedCompensation (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR ContractWithCustomerLiabilityCurrent (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR RevenueRemainingPerformanceObligation (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR RevenueFromContractWithCustomerIncludingAssessedTax (10-Q),2018-10-30,2018-09-30,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
SEC EDGAR companyfacts API,BKR InventoryNet (10-K),2026-02-05,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/BKR_facts_selected.json
