source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,NFLX Revenues (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX NetIncomeLoss (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX OperatingIncomeLoss (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX GrossProfit (10-K),2021-01-28,2020-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX InterestExpense (10-K),2024-01-26,2023-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX IncomeTaxExpenseBenefit (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX EarningsPerShareBasic (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX EarningsPerShareDiluted (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX NetCashProvidedByUsedInOperatingActivities (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX NetCashProvidedByUsedInInvestingActivities (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX NetCashProvidedByUsedInFinancingActivities (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX DepreciationDepletionAndAmortization (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX PaymentsToAcquirePropertyPlantAndEquipment (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX CommonStockSharesOutstanding (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX CommonStockSharesIssued (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX WeightedAverageNumberOfSharesOutstandingBasic (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX ResearchAndDevelopmentExpense (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX SellingAndMarketingExpense (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX GeneralAndAdministrativeExpense (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX ShareBasedCompensation (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX CostOfRevenue (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
SEC EDGAR companyfacts API,NFLX ContractWithCustomerLiabilityCurrent (10-K),2026-01-23,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/NFLX_facts_selected.json
