source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Broadcasting),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Brokerage & Investment Banking),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Building Materials),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Business & Consumer Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Cable TV),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Chemical (Basic)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Chemical (Diversified)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Chemical (Specialty)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Coal & Related Energy),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Computer Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Computers/Peripherals),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Construction Supplies),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Diversified),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Drugs (Biotechnology)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Drugs (Pharmaceutical)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Education),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Electrical Equipment),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Electronics (Consumer & Office)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Electronics (General)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Engineering/Construction),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Entertainment),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Environmental & Waste Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Farming/Agriculture),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Financial Svcs. (Non-bank & Insurance)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Food Processing),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Food Wholesalers),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Furn/Home Furnishings),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Green & Renewable Energy),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Healthcare Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Healthcare Support Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Heathcare Information and Technology),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Homebuilding),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Hospitals/Healthcare Facilities),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Hotel/Gaming),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Household Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Information Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Insurance (General)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Insurance (Life)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Insurance (Prop/Cas.)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Investments & Asset Management),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Machinery),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Metals & Mining),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Office Equipment & Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Oil/Gas (Integrated)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Oil/Gas (Production and Exploration)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Oil/Gas Distribution),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Oilfield Svcs/Equip.),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Packaging & Container),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Paper/Forest Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Power),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Precious Metals),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Publishing & Newspapers),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (R.E.I.T.),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Real Estate (Development)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Real Estate (General/Diversified)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Real Estate (Operations & Services)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Recreation),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Price-to-book by industry (Reinsurance),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_pbvdata.json
