source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Chemical (Specialty)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Coal & Related Energy),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Computer Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Computers/Peripherals),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Construction Supplies),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Diversified),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Drugs (Biotechnology)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Drugs (Pharmaceutical)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Education),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Electrical Equipment),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Electronics (Consumer & Office)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Electronics (General)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Engineering/Construction),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Entertainment),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Environmental & Waste Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Farming/Agriculture),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Financial Svcs. (Non-bank & Insurance)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Food Processing),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Food Wholesalers),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Furn/Home Furnishings),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Green & Renewable Energy),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Healthcare Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Healthcare Support Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Heathcare Information and Technology),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Homebuilding),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Hospitals/Healthcare Facilities),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Hotel/Gaming),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Household Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Information Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Insurance (General)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Insurance (Life)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Insurance (Prop/Cas.)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Investments & Asset Management),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Machinery),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Metals & Mining),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Office Equipment & Services),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Oil/Gas (Integrated)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Oil/Gas (Production and Exploration)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Oil/Gas Distribution),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Oilfield Svcs/Equip.),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Packaging & Container),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Paper/Forest Products),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Power),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Precious Metals),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Publishing & Newspapers),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (R.E.I.T.),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Real Estate (Development)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Real Estate (General/Diversified)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Real Estate (Operations & Services)),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Recreation),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
"Aswath Damodaran, NYU Stern (pages.stern.nyu.edu/~adamodar)",Unlevered/levered beta by industry (Reinsurance),,2026-08-17,2026-08-17,ratio/percent per Damodaran's own convention for this dataset,"as-published, no re-derivation","Assumptions / cost of capital (IB, Corporate Finance, PE, Merchant Banking, AM)",Publicly posted academic dataset; attribute to Aswath Damodaran / NYU Stern,tools/data_fabric/out/damodaran_betas.json
