source_name,document_or_dataset,publication_date,as_of_date,retrieval_date,unit_currency,transformation,workbook_destination,license_or_restriction,checksum_or_snapshot
SEC EDGAR companyfacts API,FTNT GrossProfit (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT InterestExpense (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT IncomeTaxExpenseBenefit (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT EarningsPerShareBasic (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT EarningsPerShareDiluted (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT NetCashProvidedByUsedInOperatingActivities (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT NetCashProvidedByUsedInInvestingActivities (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT NetCashProvidedByUsedInFinancingActivities (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT DepreciationDepletionAndAmortization (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT PaymentsToAcquirePropertyPlantAndEquipment (10-Q),2026-07-30,2026-06-30,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT CommonStockSharesOutstanding (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT CommonStockSharesIssued (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT WeightedAverageNumberOfSharesOutstandingBasic (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT ResearchAndDevelopmentExpense (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT SellingAndMarketingExpense (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT GeneralAndAdministrativeExpense (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT ShareBasedCompensation (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT ContractWithCustomerLiabilityCurrent (10-K),2021-02-19,2019-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT RevenueRemainingPerformanceObligation (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT InventoryNet (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
SEC EDGAR companyfacts API,FTNT AccountsReceivableNetCurrent (10-K),2026-02-25,2025-12-31,2026-08-06,USD,latest USD (or USD/shares) fact by end date (prefer 10-K/20-F),"Assumptions / historicals (IB, Corporate, PE, Credit, Equity, AM)",Public SEC data; see SEC terms of use and fair-access policy,tools/data_fabric/out/FTNT_facts_selected.json
